time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
94, 27447, 2.726600, 2.500310, 0.863162, 0.000000, 0.423689,0.384976,0.478186,0.000000,0.000000,0.417982,1.366790,0.976205,0.830511,0.000000
95, 23669, 2.591068, 2.500824, 0.744077, 0.000000, 0.486586,0.339889,0.404188,0.000000,0.000000,0.412975,1.365318,0.976739,0.823451,0.000000
96, 17742, 2.538947, 2.496844, 1.906948, 0.000000, 0.216097,0.840315,1.066633,0.000000,0.000000,0.447217,1.339130,0.995808,0.811630,0.000000
97, 17969, 2.656074, 2.502532, 2.205567, 0.000000, 0.140464,0.982733,1.222834,0.000000,0.000000,0.473628,1.321366,1.016155,0.799301,0.000000
98, 18771, 3.023813, 2.499867, 2.205349, 0.000000, 0.147408,0.984963,1.220387,0.000000,0.000000,0.484047,1.322484,1.027591,0.799309,0.000000
99, 25315, 2.889828, 2.497966, 1.843481, 0.000000, 0.109421,0.818685,1.024796,0.000000,0.000000,0.467999,1.345526,1.022372,0.812115,0.000000
100, 36104, 2.791519, 2.498864, 1.455946, 0.000000, 0.195629,0.644998,0.810949,0.000000,0.000000,0.455959,1.360918,1.011746,0.826569,0.000000
101, 44210, 2.895137, 2.497896, 1.269947, 0.000000, 0.367632,0.567155,0.702792,0.000000,0.000000,0.466320,1.359252,1.009448,0.837559,0.000000
102, 43306, 2.565210, 2.499353, 1.021116, 0.000000, 0.390061,0.465770,0.555347,0.000000,0.000000,0.484950,1.353699,1.018045,0.841828,0.000000
103, 38010, 2.507103, 2.501526, 0.921841, 0.000000, 0.413470,0.427720,0.494121,0.000000,0.000000,0.514855,1.347052,1.033333,0.849496,0.000000
104, 31955, 2.690127, 2.500673, 0.982476, 0.000000, 0.370552,0.453280,0.529196,0.000000,0.000000,0.551920,1.344790,1.052883,0.864512,0.000000
105, 29738, 2.902145, 2.501311, 1.013089, 0.000000, 0.395487,0.469244,0.543845,0.000000,0.000000,0.570356,1.342652,1.060706,0.872865,0.000000
106, 27982, 2.739225, 2.500322, 0.863915, 0.000000, 0.422879,0.414777,0.449138,0.000000,0.000000,0.576200,1.338311,1.067875,0.867020,0.000000
107, 24018, 2.613290, 2.497335, 0.742857, 0.000000, 0.489758,0.363066,0.379790,0.000000,0.000000,0.607523,1.319799,1.081451,0.865692,0.000000
108, 17827, 2.561396, 2.498570, 1.924065, 0.324237, 0.652718,0.906288,1.017777,0.170536,0.153702,0.657535,1.293047,1.096905,0.872736,0.000000
109, 10196, 2.743821, 2.503727, 2.014540, 0.166447, 0.403688,1.112070,0.902470,0.087607,0.078839,0.799851,1.177679,1.075932,0.918291,0.000000
110, 8746, 3.054882, 2.499886, 2.069922, 0.113556, 0.331351,1.186779,0.883143,0.058987,0.054569,0.891886,1.136519,1.081220,0.962932,0.000000
111, 9886, 2.906534, 2.497067, 1.828641, 0.061465, 0.235383,1.079992,0.748649,0.032864,0.028602,0.984972,1.039738,1.059621,0.978869,0.000000
112, 12478, 2.750040, 2.494070, 1.506421, 0.026565, 0.223273,0.908241,0.598180,0.014061,0.012504,1.024098,0.979825,1.028483,0.988185,0.000000
113, 14835, 2.912774, 2.493630, 1.352978, 0.009304, 0.366296,0.821540,0.531438,0.004828,0.004476,1.020120,0.974941,1.021006,0.986765,0.000000
