time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
77, 122649, 2.616083, 0.000000, 0.573575, 0.000000, 0.445474,0.289685,0.283889,0.000000,0.000000,0.872598,0.780914,0.270426,-0.275333,0.000000
78, 113138, 2.285430, 0.000000, 0.401506, 0.000000, 0.484753,0.200447,0.201059,0.000000,0.000000,0.870629,0.791115,0.272526,-0.276880,0.000000
79, 87717, 2.142207, 0.000000, 0.315268, 0.000000, 0.542335,0.153247,0.162021,0.000000,0.000000,0.861388,0.807997,0.273765,-0.273263,0.000000
80, 58033, 2.311650, 0.000000, 0.386753, 0.000000, 0.523168,0.186537,0.200216,0.000000,0.000000,0.840656,0.842724,0.271264,-0.259269,0.000000
81, 42793, 2.539037, 0.000000, 0.481108, 0.000000, 0.499988,0.230599,0.250509,0.000000,0.000000,0.822425,0.879154,0.269574,-0.236488,0.000000
82, 35714, 2.277818, 0.000000, 0.374367, 0.000000, 0.488940,0.177024,0.197343,0.000000,0.000000,0.823726,0.893189,0.273416,-0.219957,0.000000
83, 27062, 2.201722, 0.000000, 0.317175, 0.000000, 0.572389,0.145963,0.171212,0.000000,0.000000,0.810301,0.904879,0.273962,-0.196112,0.000000
84, 17112, 2.233520, 0.000000, 1.364355, 0.000000, 0.173504,0.643435,0.720920,0.000000,0.000000,0.784185,0.919048,0.270075,-0.156095,0.000000
85, 18083, 2.541061, 0.000000, 1.614650, 0.000000, 0.111320,0.759395,0.855254,0.000000,0.000000,0.782794,0.916289,0.269714,-0.136975,0.000000
86, 19403, 3.012266, 0.000000, 1.545095, 0.000000, 0.166314,0.733115,0.811980,0.000000,0.000000,0.794990,0.907301,0.270832,-0.122841,0.000000
87, 30844, 2.598625, 0.000000, 1.171554, 0.000000, 0.107606,0.568309,0.603245,0.000000,0.000000,0.830014,0.899087,0.272577,-0.152475,0.000000
88, 48783, 2.461862, 0.000000, 0.881344, 0.000000, 0.220794,0.437332,0.444011,0.000000,0.000000,0.841610,0.902817,0.279034,-0.173100,0.000000
89, 60835, 2.593244, 0.000000, 0.788672, 0.000000, 0.400099,0.394151,0.394520,0.000000,0.000000,0.843315,0.903530,0.278900,-0.183978,0.000000
90, 59297, 2.272577, 0.000000, 0.634588, 0.000000, 0.410746,0.323618,0.310970,0.000000,0.000000,0.849346,0.903215,0.278928,-0.192725,0.000000
91, 52886, 2.239080, 0.000000, 0.614764, 0.000000, 0.419544,0.322667,0.292097,0.000000,0.000000,0.865269,0.891277,0.277298,-0.211911,0.000000
92, 47314, 2.432768, 0.000000, 0.709472, 0.000000, 0.352348,0.375682,0.333790,0.000000,0.000000,0.897146,0.856283,0.277820,-0.242351,0.000000
93, 49488, 2.606288, 0.000000, 0.739654, 0.000000, 0.385184,0.393836,0.345818,0.000000,0.000000,0.921867,0.825604,0.278374,-0.262238,0.000000
94, 51920, 2.343240, 0.000000, 0.603299, 0.000000, 0.395994,0.321373,0.281926,0.000000,0.000000,0.928849,0.814343,0.277015,-0.266396,0.000000
95, 48478, 2.285758, 0.000000, 0.545663, 0.000000, 0.459755,0.287932,0.257732,0.000000,0.000000,0.931206,0.812546,0.275253,-0.264188,0.000000
96, 40264, 2.325825, 0.000000, 1.445080, 0.000000, 0.165980,0.760611,0.684469,0.000000,0.000000,0.941220,0.806480,0.276957,-0.264327,0.000000
97, 46484, 2.526568, 0.000000, 1.447649, 0.000000, 0.126603,0.757382,0.690267,0.000000,0.000000,0.941344,0.803972,0.283491,-0.263590,0.000000
98, 54891, 2.767776, 0.000000, 1.242864, 0.000000, 0.200652,0.646168,0.596696,0.000000,0.000000,0.947562,0.805232,0.294679,-0.263341,0.000000
99, 76221, 2.587660, 0.000000, 0.931088, 0.000000, 0.188728,0.479443,0.451645,0.000000,0.000000,0.949958,0.820860,0.309633,-0.258074,0.000000
100, 107116, 2.482776, 0.000000, 0.675576, 0.000000, 0.284533,0.345108,0.330468,0.000000,0.000000,0.946866,0.837874,0.312003,-0.254600,0.000000
