"V3","V4","V102","V103","V104","V105"
126,30,2.425995,2.612972,0.930225,-0.501952
108,70,3.937928,1.767563,1.261706,-0.564239
84,1,2.411663,3.793786,0.959322,-0.050168
118,20,4.262531,2.679335,2.936638,-1.728611
109,68,3.705772,2.815267,2.310023,-1.274302
103,25,3.744545,3.093767,2.559104,-1.392356
53,70,2.260525,3.846543,-1.672646,2.538162
92,96,5.601216,1.303546,3.48332,-2.294761
108,75,4.093797,2.613043,2.787577,-1.675825
108,75,2.794939,2.368722,1.778356,-1.299302
67,111,4.402725,2.846845,2.129155,-0.795415
55,7,3.85377,0.484384,-0.235488,0.367298
55,7,3.261957,2.492332,-0.228455,0.945841
32,94,1.823927,5.16578,-1.686578,2.918828
44,92,3.595471,2.985617,-0.245749,1.303377
98,28,1.432871,1.774719,1.296378,-1.619703
114,123,1.339869,1.256514,0.564516,-1.140703
58,117,1.746238,1.955238,0.66212,-0.783433
42,40,3.03763,3.180299,-0.957077,1.866216
5,59,3.289678,3.717194,-1.220977,2.454278
52,17,2.907607,4.121346,-1.259375,2.503058
98,110,1.659789,5.189626,2.896027,-1.715895
66,50,2.496618,4.145278,-2.040414,3.125324
123,24,2.222962,2.298966,2.49273,-2.275718
119,24,3.799812,2.950467,2.273046,-1.143597
27,55,2.438619,2.399931,-0.406561,0.750926
54,18,4.138652,5.442472,-1.907882,4.198757
110,33,2.43782,3.50609,1.695579,-0.893236
18,49,2.152765,1.893473,-0.549568,0.567244
70,115,2.750815,4.431878,2.706605,-1.392945
43,93,2.695455,2.090265,0.715697,-0.393057
43,93,3.767726,3.821909,-0.744847,2.217269
111,74,3.988559,2.141119,1.114352,-0.242165
29,14,2.970289,5.553229,-1.123758,2.983513
29,14,3.924995,5.402836,-1.470508,3.657568
7,88,2.35501,4.896765,-1.883622,3.221099
90,45,3.006628,4.068529,2.387691,-1.120355
118,28,5.128288,4.151814,2.592884,-0.424096
88,9,4.815635,3.420097,4.117125,-2.37538
88,9,4.289428,3.174965,3.623303,-2.198257
92,87,3.77137,3.85445,1.055324,0.434855
123,30,2.605374,4.048755,2.333418,-1.238494
67,109,4.082311,2.605232,2.55996,-1.457047
15,41,2.339842,3.93281,-1.258209,2.191773
55,67,2.170293,4.985417,-2.789111,4.086243
97,49,3.930577,3.938008,2.370707,-0.779595
66,120,4.541639,3.23941,2.426367,-0.873216
81,7,3.221907,1.432057,1.253666,-0.985937
94,17,3.471577,3.218438,1.874846,-0.769151
95,121,3.534047,3.604911,2.678967,-1.386044
106,18,5.054883,2.856998,3.743281,-2.136632
63,120,2.099007,2.887002,2.412354,-2.002206
110,48,2.691955,3.32977,1.682708,-0.849315
6,54,2.826236,3.99565,-1.801609,2.958695
96,96,5.214084,1.485761,3.413579,-2.308065
118,27,3.576084,2.511879,1.928816,-1.071498
78,13,1.782499,2.751963,1.442782,-1.219089
64,113,2.992795,3.013129,2.12643,-1.299484
25,9,4.637436,3.631616,0.193491,1.556498
93,54,2.831395,3.867288,2.814671,-1.701825
108,63,4.03541,3.998766,3.366393,-1.706614
12,115,4.346202,5.793572,-1.060959,3.583661
92,11,3.769684,3.481108,3.086369,-1.74859
116,57,3.184941,2.827042,1.759676,-0.932364
0,88,2.352286,3.838191,-1.936684,2.837243
127,42,4.697058,2.226325,1.593276,-0.39535
28,78,3.609301,4.357951,-1.054911,2.683819
91,86,3.402601,3.321802,1.714303,-0.59296
110,60,2.658039,3.338632,2.305778,-1.4825
14,4,2.976349,4.507831,-1.760987,3.191871
49,25,5.795724,4.348832,-2.133105,4.649421
87,10,2.943224,2.546805,2.026681,-1.413467
125,22,3.073488,2.382333,1.781072,-1.182682
14,25,2.961166,1.082977,-1.1203,1.1331
92,56,2.402991,3.005737,1.562116,-0.981713
100,41,4.693152,2.651216,2.490922,-1.119102
74,125,2.370605,2.836421,2.566312,-2.066015
108,50,3.389248,4.960908,2.05769,-0.265388
93,58,3.87204,2.633669,1.042872,-0.015671
120,53,2.72784,3.768969,2.136472,-1.106572
123,18,2.550303,3.09913,2.349367,-1.668679
107,38,2.710441,4.234834,1.06486,0.148319
110,45,2.204545,4.558526,1.955685,-0.815212
81,124,3.297004,5.284303,3.128061,-1.238235
99,42,2.58047,3.659722,1.958877,-1.035245
52,25,6.640235,4.380345,-1.746722,4.621524
93,45,2.911614,4.208743,1.445275,-0.159928
126,24,2.95543,3.273047,2.384605,-1.466538
61,46,3.267598,2.970879,-0.775084,1.692162
113,71,3.066813,1.709536,1.163702,-0.846818
90,66,3.732542,2.745188,2.075357,-1.057835
101,15,4.063634,3.88316,3.325316,-1.700603
23,47,3.563867,4.236685,-1.417847,2.97613
9,59,3.041827,6.04317,-0.542113,2.633623
98,59,3.803892,1.713376,1.170634,-0.551537
63,118,3.494049,2.742446,2.241738,-1.32146
61,127,3.754143,2.339243,1.925971,-1.065896
57,12,3.904838,3.323039,-0.737396,2.060077
90,12,3.457744,1.850985,1.002042,-0.466623
94,6,3.919618,3.624722,3.34308,-1.883715
94,9,4.357403,3.284023,3.253436,-1.756414
95,54,3.00915,2.636599,1.800913,-1.124397
56,58,3.281748,4.366356,-2.288521,3.785441
66,109,3.377122,3.75823,2.201924,-0.910591
66,109,3.010782,4.136625,2.822974,-1.524867
91,99,1.991809,4.118566,0.827879,0.043923
97,13,3.575703,4.495354,2.774344,-1.097462
117,90,1.274095,1.163661,1.062637,-1.70212
64,121,2.705725,2.462101,2.034387,-1.551647
114,28,3.676653,3.071276,2.106465,-0.977825
36,91,4.714575,0.394113,-0.984928,1.430666
58,20,3.478549,3.368353,-1.759043,2.925197
11,29,3.953859,3.295549,0.353559,0.979239
42,88,3.672248,-0.414152,-0.903767,0.589848
52,1,1.870028,4.679946,-2.197919,3.247663
82,2,1.389291,3.124252,0.245858,-0.03141
27,72,2.604903,1.713369,-1.434,1.560484
22,91,4.177492,0.908222,1.06188,-0.620632
75,120,-1.369207,3.4832,0.013126,-0.778317
102,63,1.503808,1.896051,0.742922,-0.987501
41,77,3.049911,3.054631,0.575094,0.289141
12,54,2.440207,2.443612,0.069008,0.29346
35,19,4.167332,0.302749,0.248132,-0.061839
91,121,1.399937,2.552481,-0.433036,0.415503
2,117,4.117995,0.227983,1.560748,-1.424782
35,92,2.564881,2.878535,-0.298872,0.891969
0,123,2.324749,-0.449437,-0.336365,-0.541174
5,117,3.370928,0.50892,0.70019,-0.753902
126,77,1.466537,3.777026,0.529255,-0.013525
123,88,0.619702,1.294691,-0.504782,-0.351392
118,20,1.383983,3.289594,-0.573426,0.853128
6,112,2.828855,1.043233,-0.545288,0.488957
103,76,0.093194,5.673854,0.861552,-0.125633
41,85,3.355498,0.193242,0.921802,-1.111729
30,95,1.818233,2.96874,-0.730979,1.055756
123,115,0.404613,2.049606,-0.630395,-0.002295
107,108,1.375297,1.704209,0.167307,-0.543974
123,95,3.410519,1.264966,-0.886229,1.159238
0,112,1.019275,2.336419,0.874895,-1.136242
37,92,1.096458,4.070434,-0.0416,0.526366
46,39,1.917385,0.486291,0.77845,-1.435695
14,113,2.790234,1.600392,1.316172,-1.156216
115,85,2.047037,4.470874,-0.530006,1.567903
34,26,3.564154,1.642852,-0.744797,1.235746
114,41,3.356913,3.161983,1.20847,-0.173042
121,31,0.363623,3.29269,-0.631391,0.495818
50,83,2.337393,1.235322,0.459802,-0.636406
88,79,-0.119674,2.046701,0.459461,-1.305364
126,61,2.432767,1.090274,-1.339528,1.139103
8,85,1.099061,2.981358,0.237543,-0.200122
56,61,2.561208,-0.484666,-1.136451,0.339494
113,50,0.422007,3.647514,-0.733382,0.767423
14,104,2.756808,0.957885,0.700988,-0.820446
84,69,-0.026267,2.048494,-0.321948,-0.485695
123,32,-0.426454,3.764453,-0.427027,0.164043
123,121,1.416742,3.291072,-0.576024,0.869822
121,76,2.062142,2.619862,-0.440154,0.720398
127,116,0.899009,2.005663,-0.599593,0.152271
92,4,4.330784,2.057317,2.575434,-1.595446
92,4,3.935208,2.533073,3.296513,-2.281871
92,19,4.254498,3.253265,2.627405,-1.186057
91,20,4.512828,1.547068,1.833395,-0.991349
91,20,5.292001,2.805196,2.706294,-1.025796
61,2,1.548438,3.548695,-0.92152,1.374739
32,94,2.660186,5.366305,-0.467168,2.125218
89,3,6.336335,-0.243602,2.849607,-1.999874
87,21,3.358638,2.278337,2.510975,-1.837653
87,21,3.79035,2.724399,2.612112,-1.578067
80,64,3.297343,2.952489,3.037345,-2.111007
80,64,3.703827,2.318284,3.243501,-2.412532
57,101,2.699334,1.880118,1.567189,-1.328829
57,101,3.369312,3.556956,1.966679,-0.761946
57,101,3.962354,4.128446,3.323054,-1.639118
125,20,4.99285,4.208104,2.135311,0.000653
125,20,4.356151,3.860959,1.919883,-0.187921
125,20,2.794232,3.174608,2.932243,-2.119683
10,45,2.021433,3.419895,-0.948287,1.540659
94,74,3.981561,3.817556,2.161137,-0.59967
85,8,4.762362,-0.023488,1.749533,-1.453778
85,8,5.365737,0.8107,3.220304,-2.331549
48,95,6.470903,4.941648,-0.498648,3.538136
48,95,6.470903,4.941648,-0.498648,3.538136
48,95,4.787705,3.351158,-0.515783,2.211102
82,45,2.156856,4.18712,-0.275598,1.241057
91,67,3.608596,2.936253,2.512491,-1.4664
91,67,3.720482,3.598898,2.724138,-1.358559
67,120,1.466339,5.547244,2.651977,-1.402882
67,120,4.022536,4.800574,3.044756,-1.059031
67,120,3.388529,4.51803,3.136489,-1.525835
80,2,1.66191,4.401087,1.31743,-0.463554
80,2,2.405511,3.343396,1.103316,-0.382523
50,82,3.377085,3.641671,-0.340958,1.579953
50,82,3.862121,2.112475,-0.836673,1.642003
50,82,3.866627,4.389283,-0.612633,2.35972
55,68,2.831195,3.461056,-1.485165,2.425861
55,68,3.418805,4.830669,-1.546115,3.291388
92,2,2.960304,5.546885,3.001892,-1.142615
92,2,5.25408,2.967437,4.58312,-2.848564
92,2,3.371471,3.979479,2.234246,-0.854345
57,11,3.639332,4.24106,-0.807806,2.400647
57,11,3.051774,4.307243,-0.721696,2.100922
57,11,1.753762,4.607985,-0.040446,1.013935
57,11,3.54841,4.243394,-0.392829,1.949161
25,9,3.690652,2.861363,-1.346111,2.389778
25,9,2.987557,2.163516,-1.199469,1.669082
88,48,2.812389,1.298004,-0.081131,0.123575
83,53,3.330118,3.050256,1.72959,-0.75021
83,53,2.988408,3.21863,2.152056,-1.243071
84,25,2.625977,1.008102,1.373788,-1.52479
70,113,1.707675,3.300939,0.942449,-0.523206
126,17,3.025056,2.899409,2.309324,-1.51727
126,17,3.519614,1.227388,0.75096,-0.44784
51,60,2.368072,4.387612,-1.701899,2.834367
51,60,1.588706,4.862487,-1.867744,2.877669
22,8,3.261721,3.272852,-0.750263,1.78958
22,8,3.602385,3.439379,-0.89192,2.138265
79,3,3.856064,1.258878,1.403039,-0.948055
79,3,3.674872,3.925247,2.686654,-1.204538
62,121,3.173695,2.837189,2.195374,-1.366704
89,68,4.222366,3.427926,1.678155,-0.17871
89,68,3.862247,3.830189,3.235884,-1.716515
97,21,3.595569,3.450276,2.614111,-1.361698
97,21,3.57243,3.591449,2.60133,-1.300093
77,2,1.693179,3.560994,0.914049,-0.395058
82,4,2.765161,5.397553,2.940251,-1.223138
82,4,2.657598,3.456529,2.408288,-1.536171
82,4,3.53023,5.173543,3.07347,-1.135235
91,5,4.728453,2.596823,3.947151,-2.580699
91,5,5.623314,2.094621,2.027755,-0.505191
93,7,4.357403,3.284023,3.253436,-1.756414
93,7,3.959734,2.744517,1.881718,-0.771161
93,7,2.594824,5.652077,2.777425,-1.024669
90,16,3.953185,3.151131,3.627795,-2.349989
88,9,3.208906,4.642217,2.735523,-1.148373
88,9,2.316173,6.375344,2.8232,-0.886016
88,9,3.074589,4.886816,2.600114,-0.967895
125,32,2.239447,2.602398,1.525581,-1.17756
118,37,3.545715,2.542047,1.489572,-0.632432
126,25,1.860851,1.889276,1.295726,-1.396968
99,116,1.524,3.806092,1.915558,-1.362197
93,77,3.500922,3.712426,3.236636,-1.913122
70,109,4.17758,2.679565,2.303672,-1.12977
70,109,3.816457,3.314493,1.98217,-0.694613
97,22,2.324908,3.707149,1.817861,-0.979414
97,22,3.083399,2.58805,2.405289,-1.718079
83,44,2.421212,3.087256,2.559462,-1.936162
81,18,2.527223,3.824642,0.174168,0.79417
81,18,1.683735,4.735832,1.700385,-0.699579
7,55,2.23318,3.415962,-0.95867,1.637107
90,88,3.824859,3.303751,1.79881,-0.513281
90,88,2.533658,3.658708,1.466359,-0.563078
103,18,2.978182,3.191344,0.84916,0.042088
103,18,3.937474,2.909568,2.131287,-0.962438
96,16,4.783512,2.386274,3.82389,-2.522696
121,28,3.156887,3.912058,1.503127,-0.240379
121,28,2.762714,3.211798,1.584158,-0.770921
58,122,1.683041,4.769083,2.509945,-1.493337
82,16,0.983096,5.731481,1.943871,-0.818257
82,16,2.541138,4.987184,3.168413,-1.710569
0,50,4.225388,4.374389,-1.033115,2.920413
0,50,3.479135,4.399072,-0.999698,2.591695
0,50,3.172226,3.71075,-1.085986,2.268397
112,13,2.664395,3.36917,2.385078,-1.546613
112,13,2.964164,5.443282,2.745596,-0.928253
113,38,2.519928,5.660862,1.562213,0.161384
38,99,4.33389,2.195255,-2.175811,3.207227
38,99,5.887879,4.757756,-1.2416,3.967206
70,57,2.599347,1.858745,-0.926717,1.112609
70,57,2.801698,3.555802,-1.132646,2.100314
65,52,2.565039,4.396361,-1.553034,2.770368
65,52,3.374899,3.786769,0.147124,1.151049
69,112,3.656853,2.171255,1.509263,-0.758864
38,93,3.665619,0.704332,-1.445897,1.590732
38,93,5.604895,2.921417,-1.548271,3.399993
57,119,2.292949,0.992491,0.898535,-1.192788
9,57,3.048704,5.561577,-1.322947,3.218247
9,57,3.689718,5.84531,-0.587955,2.862261
117,81,1.618399,4.279502,0.445231,0.339792
117,81,3.730899,1.750239,0.813607,-0.208846
94,97,2.50079,4.583292,1.84934,-0.576978
61,121,2.253856,2.828456,2.744995,-2.295465
61,121,4.000466,4.208554,2.454768,-0.723039
108,125,5.360449,3.530529,2.512689,-0.505294
108,125,5.137556,2.311052,1.948214,-0.536314
108,125,5.360449,3.530529,2.512689,-0.505294
124,49,4.263873,4.051086,2.458915,-0.685198
124,49,3.742843,3.559782,1.773041,-0.416296
101,7,3.512031,4.692866,3.101117,-1.368098
85,63,3.196383,4.291201,2.804136,-1.3672
94,59,3.982564,2.415502,1.935331,-0.952254
29,69,3.226891,3.161029,-1.297975,2.275835
29,69,3.12657,3.455422,-1.157609,2.21631
16,21,1.737968,2.896944,-0.574217,0.837303
56,46,2.658291,3.308853,-0.734891,1.543453
0,5,3.469276,3.86175,-1.712967,3.07897
88,12,3.402641,4.27162,3.278822,-1.763898
88,12,2.807738,3.711499,2.782308,-1.74281
88,12,4.086482,2.052468,1.902455,-1.026211
88,12,3.349058,3.823744,2.742473,-1.435132
45,73,2.471009,4.46918,-1.938363,3.146446
17,2,4.107253,3.868315,-0.544748,2.17504
97,59,3.560147,2.878711,1.650558,-0.64864
97,59,3.54045,4.006789,1.202903,0.255676
103,23,5.044121,2.469658,2.770076,-1.329039
103,23,4.414469,3.677147,3.587266,-1.904314
103,23,3.33382,4.449852,3.723802,-2.163128
74,14,1.751765,1.977755,0.530135,-0.639574
9,24,3.842852,2.937274,-1.182143,2.319421
60,114,4.78209,1.507553,1.590913,-0.655773
60,114,4.932181,2.359046,1.816363,-0.467785
27,6,3.515144,4.079856,-1.623218,3.096961
94,60,2.74475,3.096206,1.506307,-0.748896
94,60,2.780668,2.796017,1.975908,-1.32757
48,68,3.32678,3.146566,-0.674596,1.688999
48,68,1.653871,3.939879,-2.810816,3.466076
30,60,2.967981,2.462724,-0.183759,0.770624
30,60,3.098531,3.088205,-0.279764,1.177244
19,49,3.747195,2.406639,-1.191323,2.07092
19,49,3.698272,3.907229,-1.451659,2.929229
8,30,4.150209,3.786476,-1.864596,3.477316
8,30,4.24158,3.141863,-1.474418,2.858886
100,109,1.214258,5.844256,3.058525,-1.790483
100,109,2.384441,4.763922,2.629886,-1.329376
100,109,4.210464,1.48796,0.203229,0.489472
105,61,4.522848,2.914654,1.381698,0.028734
51,3,2.287137,0.36284,-1.470831,0.911063
51,3,2.217369,0.395679,-1.483399,0.908666
100,59,3.939843,4.2131,2.369529,-0.661723
100,59,3.686462,3.643366,2.362197,-0.991958
72,124,5.530511,2.216059,2.154824,-0.620059
29,71,4.186065,4.942349,-1.80236,3.906085
29,71,4.614996,2.75085,-0.113206,1.490832
29,71,3.436992,4.057228,-1.487069,2.920049
48,15,2.889735,3.265156,-1.072793,1.955972
48,15,2.236391,4.953159,-0.12782,1.441369
12,119,3.44805,5.517517,-0.884589,2.926528
12,119,4.544201,5.07856,-1.397202,3.704987
60,68,3.351659,5.561836,-1.638708,3.657856
60,68,3.112018,6.010491,-0.502198,2.609841
94,14,3.884459,4.930371,3.670468,-1.687224
119,65,4.424472,3.128121,1.573865,-0.116459
105,89,3.609589,4.848598,2.451759,-0.616181
105,89,5.549393,1.502235,1.584549,-0.337362
119,24,4.138028,1.272934,1.398601,-0.823011
119,24,4.376506,3.538104,2.260253,-0.652077
32,81,1.917584,5.10862,-0.948169,2.196235
0,88,2.352286,3.838191,-1.936684,2.837243
125,40,2.072941,5.569892,3.958133,-2.451592
125,40,4.385512,3.267476,2.304484,-0.804086
91,48,2.614573,3.486763,2.444689,-1.577784
75,112,3.232866,4.485593,3.286321,-1.75287
75,112,4.17758,2.679565,2.303672,-1.12977
74,122,2.051379,4.69019,2.491992,-1.357772
74,122,2.934638,4.303376,1.480114,-0.145372
74,122,3.169288,4.200411,1.910588,-0.521825
74,122,2.01517,3.285355,3.098841,-2.558369
76,15,2.902346,3.323372,1.773745,-0.857076
76,15,3.621262,2.397218,1.327432,-0.500037
32,83,3.230877,4.765098,-1.931617,3.572063
33,80,4.633287,5.274692,-1.142146,3.566892
4,19,2.647229,6.130776,-1.111167,3.07683
122,83,4.17497,2.844658,2.319213,-1.079426
122,83,2.698217,4.258458,2.204493,-0.98557
43,78,5.464072,4.190698,-2.474369,4.789456
43,78,5.464072,4.190698,-2.474369,4.789456
63,63,3.292985,5.223833,-1.214079,3.070313
127,15,3.958739,3.060673,1.8476,-0.607617
127,15,2.66439,3.495606,0.625652,0.263072
69,124,4.178606,2.746871,0.451475,0.747992
69,124,4.016695,2.353455,1.609119,-0.637335
96,92,2.44039,3.418978,1.506624,-0.740153
18,16,2.751612,3.097948,-0.552161,1.311579
18,16,2.821809,1.38753,-0.971523,1.053078
24,20,3.669862,3.308125,-1.188374,2.408735
116,71,6.150333,2.186184,2.292327,-0.517533
111,59,3.21283,3.405197,1.14398,-0.067076
94,55,4.175383,3.636484,2.822942,-1.255153
94,55,4.287217,3.0215,2.940558,-1.581396
119,55,2.247697,3.897245,1.546243,-0.661072
119,55,2.961439,2.608558,1.730325,-1.084858
100,87,3.093976,2.624419,1.269467,-0.563352
100,87,3.093976,2.624419,1.269467,-0.563352
67,124,3.495731,3.321902,1.86904,-0.709295
67,124,3.799412,2.118249,3.056105,-2.268401
95,52,3.416548,3.476933,2.399357,-1.207791
95,52,2.824695,4.111727,2.236456,-1.024993
106,57,2.747451,3.581306,1.177809,-0.219276
109,62,2.028328,3.358388,2.02618,-1.452591
106,61,1.876794,3.65574,2.015684,-1.380912
41,10,4.556763,3.474482,-2.655716,4.305591
41,10,3.420527,4.187315,-1.633321,3.113952
89,64,3.086651,3.365178,2.230842,-1.220682
89,64,3.609673,2.804564,2.331667,-1.33922
17,1,2.378083,4.402322,-0.903644,2.047461
17,1,3.233285,3.761046,-1.062489,2.291081
50,85,2.416694,2.823775,-1.054519,1.563211
50,18,5.619601,3.917876,-2.05091,4.317758
50,18,4.720679,4.465272,-1.507156,3.633014
111,18,2.177092,3.048167,1.577552,-1.071528
111,18,2.674856,2.210677,0.951887,-0.589323
111,62,4.738256,2.298643,1.279352,-0.036449
111,62,4.516421,2.7762,2.858811,-1.507042
56,42,4.843315,3.293703,-1.065282,2.758455
121,17,3.498695,2.79509,1.833988,-0.892149
121,17,2.908674,3.248687,0.933803,-0.047002
12,30,4.541677,5.264086,-0.0254,2.409234
12,30,2.949997,3.292257,-0.419543,1.339669
87,76,3.802475,3.292943,2.197425,-0.925058
88,80,4.373526,2.661036,1.445441,-0.201626
52,72,3.695135,3.716153,-1.194824,2.59355
94,56,2.90431,2.316643,2.067704,-1.565391
94,56,3.999693,2.698415,2.575435,-1.466896
100,39,5.122241,3.490956,2.999657,-1.10554
100,39,5.26032,3.295861,2.352165,-0.48253
32,20,3.173296,4.406679,-1.55069,3.019926
92,62,3.379802,3.464979,2.477154,-1.30682
75,121,3.48814,1.511008,1.995359,-1.58638
113,71,2.730483,4.780405,1.681851,-0.234857
24,97,3.569235,3.722443,-0.3806,1.731741
24,97,2.958155,4.234805,-1.693368,3.005334
23,100,3.602482,5.704691,-0.291594,2.474661
24,88,5.986656,4.102421,-0.172889,2.669647
24,88,3.451887,3.366985,-1.245082,2.400511
24,88,2.748542,4.00188,-0.80522,1.935999
70,125,5.5114,2.573999,2.233936,-0.558968
124,27,2.58457,2.289882,1.934968,-1.574794
124,27,2.579504,2.799304,1.532061,-0.963549
64,122,2.424782,1.958215,0.418364,-0.260976
113,58,2.437364,6.104764,1.948503,-0.073677
114,80,4.627177,0.783454,0.88729,-0.314878
114,80,3.96758,3.33178,1.783164,-0.42729
30,7,3.540076,4.22864,-0.514327,2.062394
63,125,3.612264,3.447895,2.982248,-1.721705
122,54,4.05234,4.244002,2.162079,-0.394667
62,126,4.058235,2.65905,2.392434,-1.27583
62,126,3.246818,4.417917,1.996722,-0.487522
102,24,3.921444,3.117242,2.832079,-1.583118
29,77,4.173012,4.467997,-0.208509,2.114133
29,77,3.279811,3.191374,-0.516647,1.530058
120,34,3.479384,3.14037,3.069716,-1.991809
80,13,3.884049,2.292069,1.687099,-0.794279
42,67,4.543988,5.149109,-1.12355,3.460858
101,10,1.965706,4.005542,1.928987,-1.11298
43,76,3.031742,3.719425,0.291986,0.838596
43,76,3.851756,1.846465,0.323352,0.370645
94,108,5.714017,3.289852,3.086481,-1.032988
63,14,1.186474,3.434077,-1.084412,1.341255
110,37,3.744249,4.337543,2.714295,-1.034345
110,37,3.82419,3.97031,3.17923,-1.617881
100,17,3.826142,3.665258,2.661739,-1.225411
114,45,2.933592,4.029917,2.876244,-1.654272
121,39,0.887787,4.270584,1.749815,-1.266067
81,125,4.376401,3.041008,2.093605,-0.689544
80,127,4.425154,3.136625,2.483302,-1.020184
80,127,5.059038,3.291248,3.066691,-1.280075
76,55,3.729261,4.054372,0.125362,1.42835
76,55,3.501018,3.919113,-0.837413,2.240443
115,14,3.797539,1.702279,2.437616,-1.822878
115,14,3.887296,3.433513,2.804322,-1.439233
120,66,3.79859,3.773081,2.520205,-1.050771
120,66,3.710766,2.063017,2.042999,-1.314673
104,45,1.730768,3.501179,1.105066,-0.594902
104,22,2.749232,2.222392,1.396589,-0.997643
104,22,2.342527,4.350272,2.440464,-1.328888
104,22,1.797976,2.569719,1.492824,-1.338658
100,11,3.033036,5.208707,3.571489,-1.820766
100,11,3.030482,5.05196,3.070799,-1.387196
98,18,4.774,3.46164,2.759008,-1.019416
49,6,2.692499,0.540864,-2.38904,2.067546
49,6,3.655526,-0.539385,-2.531404,2.15759
45,32,3.296799,3.281506,-1.625655,2.681286
45,32,3.295186,2.309628,-0.074648,0.731489
90,65,3.396915,2.717014,1.970961,-1.103285
90,65,3.763693,3.078665,2.484303,-1.316214
47,26,1.649824,5.749114,-0.184303,1.586796
44,66,4.621659,3.982517,-1.384619,3.271734
44,66,4.894268,3.677593,-1.131384,3.004436
91,50,2.169256,4.255632,1.698772,-0.697829
82,5,2.422179,3.105651,0.94889,-0.318663
82,5,3.043088,4.551637,3.021005,-1.538158
120,22,4.333081,3.761085,2.748149,-1.065356
120,22,3.829768,1.959509,2.424872,-1.691314
120,22,4.205113,3.866724,2.593544,-0.919857
63,113,4.116085,2.358512,2.003991,-0.98842
63,113,2.919877,4.001756,2.99486,-1.78887
27,4,4.221458,4.251655,-1.581899,3.416589
69,18,1.91838,4.227896,-2.611874,3.494009
62,22,3.726585,3.311751,-1.811651,3.05534
125,23,3.494286,3.720116,1.729107,-0.40758
99,82,3.614914,2.232117,2.203168,-1.443664
