time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
87, 26180, 2.354851, 1.000000, 1.360015, 0.000000, 0.106914,0.699839,0.660176,0.000000,0.000000,1.821553,1.604027,0.210763,-0.000166,0.000000
88, 43415, 2.256639, 1.000000, 0.982828, 0.000000, 0.252447,0.503931,0.478896,0.000000,0.000000,1.813909,1.602136,0.202961,-0.000833,0.000000
89, 53549, 2.401371, 1.000000, 0.885689, 0.000000, 0.414872,0.452669,0.433020,0.000000,0.000000,1.803885,1.602681,0.199632,-0.000297,0.000000
90, 52334, 2.127928, 1.000000, 0.702203, 0.000000, 0.417491,0.352769,0.349434,0.000000,0.000000,1.805024,1.608027,0.195354,-0.000119,0.000000
91, 47086, 2.143652, 1.000000, 0.682055, 0.000000, 0.430638,0.343727,0.338329,0.000000,0.000000,1.804392,1.638674,0.186811,-0.015216,0.000000
92, 43181, 2.312082, 1.000000, 0.790165, 0.000000, 0.365624,0.398496,0.391669,0.000000,0.000000,1.786924,1.682120,0.165662,-0.038828,0.000000
93, 46538, 2.436396, 1.000000, 0.805915, 0.000000, 0.398105,0.403005,0.402910,0.000000,0.000000,1.766414,1.707245,0.144844,-0.054580,0.000000
94, 49859, 2.169518, 1.000000, 0.638741, 0.000000, 0.410999,0.313369,0.325372,0.000000,0.000000,1.763909,1.722377,0.145295,-0.067848,0.000000
95, 46026, 2.150784, 1.000000, 0.582778, 0.000000, 0.487616,0.279774,0.303003,0.000000,0.000000,1.765506,1.739246,0.149410,-0.068073,0.000000
96, 37432, 2.177228, 1.000000, 1.714242, 0.000000, 0.232715,0.833919,0.880323,0.000000,0.000000,1.770218,1.774455,0.153371,-0.076958,0.000000
97, 41501, 2.366979, 1.000000, 1.691363, 0.000000, 0.184188,0.823060,0.868304,0.000000,0.000000,1.756323,1.803845,0.155417,-0.096140,0.000000
98, 48653, 2.592173, 1.000000, 1.461374, 0.000000, 0.240129,0.709218,0.752157,0.000000,0.000000,1.740003,1.836930,0.150799,-0.108755,0.000000
99, 71415, 2.337338, 1.000000, 1.040694, 0.000000, 0.207771,0.503674,0.537021,0.000000,0.000000,1.745583,1.834686,0.149514,-0.089553,0.000000
100, 103693, 2.251386, 1.000000, 0.725387, 0.000000, 0.317398,0.353946,0.371441,0.000000,0.000000,1.763991,1.823635,0.152501,-0.076831,0.000000
101, 120112, 2.336786, 1.000000, 0.597425, 0.000000, 0.455400,0.296518,0.300907,0.000000,0.000000,1.778568,1.817963,0.152991,-0.072240,0.000000
102, 112399, 2.104930, 1.000000, 0.412336, 0.000000, 0.495200,0.208595,0.203740,0.000000,0.000000,1.794896,1.811826,0.149705,-0.071148,0.000000
103, 87554, 2.013854, 1.000000, 0.317539, 0.000000, 0.558901,0.162891,0.154647,0.000000,0.000000,1.817150,1.795160,0.150089,-0.070699,0.000000
104, 57220, 2.148602, 1.000000, 0.384993, 0.000000, 0.557410,0.201674,0.183319,0.000000,0.000000,1.848854,1.769133,0.162367,-0.068968,0.000000
105, 40395, 2.284268, 1.000000, 0.475306, 0.000000, 0.523505,0.252667,0.222639,0.000000,0.000000,1.886516,1.731754,0.178972,-0.043814,0.000000
106, 32616, 2.080727, 1.000000, 0.374953, 0.000000, 0.508953,0.205429,0.169524,0.000000,0.000000,1.923427,1.701166,0.203830,-0.015784,0.000000
107, 24002, 2.062203, 1.000000, 0.328399, 0.000000, 0.588409,0.183096,0.145303,0.000000,0.000000,1.955214,1.680858,0.233178,0.001596,0.000000
108, 14873, 2.102064, 1.000000, 1.709026, 0.172423, 0.514489,0.941757,0.767269,0.097273,0.075150,2.001811,1.667439,0.254764,0.005491,0.000000
109, 10836, 2.377538, 1.000000, 1.783743, 0.065332, 0.286545,0.965908,0.817835,0.037747,0.027585,2.084781,1.624620,0.132998,-0.055309,0.000000
110, 10514, 2.818718, 1.000000, 1.770590, 0.045035, 0.290755,0.963667,0.806923,0.025890,0.019145,2.130775,1.597047,0.088663,-0.069625,0.000000
111, 17185, 2.307245, 1.000000, 1.320271, 0.031517, 0.186965,0.697032,0.623239,0.017188,0.014328,2.129295,1.638486,0.012847,-0.085779,0.000000
112, 26818, 2.229435, 1.000000, 0.984787, 0.019833, 0.299351,0.508667,0.476119,0.010480,0.009353,2.128108,1.651495,-0.005473,-0.094171,0.000000
113, 32067, 2.383790, 1.000000, 0.910748, 0.013868, 0.440609,0.464326,0.446422,0.007283,0.006585,2.121775,1.663348,-0.006165,-0.099109,0.000000
114, 31237, 2.091558, 1.000000, 0.720941, 0.014970, 0.442904,0.353050,0.367891,0.007657,0.007313,2.113413,1.672998,-0.009740,-0.108412,0.000000
115, 27257, 2.121950, 1.000000, 0.717212, 0.010735, 0.453755,0.335990,0.381222,0.005758,0.004978,2.096113,1.708320,-0.034149,-0.130251,0.000000
116, 24497, 2.290974, 1.000000, 0.853269, 0.009959, 0.378863,0.395710,0.457559,0.005027,0.004932,2.042651,1.787918,-0.085444,-0.164377,0.000000
117, 26481, 2.406896, 1.000000, 0.886140, 0.010364, 0.403723,0.408680,0.477461,0.005164,0.005201,1.995827,1.834404,-0.124246,-0.198172,0.000000
118, 28697, 2.177336, 1.000000, 0.743567, 0.012330, 0.418511,0.339773,0.403794,0.006257,0.006073,1.976066,1.860157,-0.151172,-0.221824,0.000000
119, 27008, 2.161434, 1.000000, 0.704527, 0.011027, 0.477562,0.320415,0.384112,0.005301,0.005727,1.944667,1.892848,-0.181072,-0.258214,0.000000
120, 22992, 2.196764, 1.000000, 1.915773, 0.043110, 0.283968,0.870431,1.045342,0.023036,0.020074,1.905621,1.919806,-0.239500,-0.306756,0.000000
121, 25143, 2.366146, 1.000000, 1.855098, 0.021089, 0.204669,0.789219,1.065879,0.011337,0.009752,1.856394,1.957856,-0.318026,-0.364774,0.000000
122, 30568, 2.537915, 1.000000, 1.603085, 0.015374, 0.242836,0.687257,0.915828,0.008142,0.007232,1.827571,1.972846,-0.359847,-0.399710,0.000000
123, 45505, 2.303901, 1.000000, 1.171549, 0.014113, 0.236194,0.509861,0.661687,0.007269,0.006844,1.824144,1.987340,-0.374491,-0.412309,0.000000
124, 64802, 2.231536, 1.000000, 0.853411, 0.011550, 0.325453,0.373647,0.479764,0.005848,0.005702,1.826820,1.992340,-0.379181,-0.420538,0.000000
125, 76106, 2.313247, 1.000000, 0.714454, 0.009532, 0.438980,0.317960,0.396494,0.004511,0.005021,1.826076,1.991289,-0.395938,-0.438580,0.000000
126, 74593, 2.143177, 1.000000, 0.547236, 0.009584, 0.473677,0.255403,0.291832,0.004655,0.004930,1.831760,1.983728,-0.431701,-0.470372,0.000000
127, 63386, 2.101505, 1.000000, 0.478892, 0.008476, 0.513205,0.238649,0.240242,0.003999,0.004476,1.854249,1.956520,-0.487523,-0.519870,0.000000
128, 49208, 2.205089, 1.000000, 0.527247, 0.007351, 0.499533,0.267715,0.259532,0.003586,0.003765,1.880850,1.922093,-0.558328,-0.601688,0.000000
129, 41076, 2.279969, 1.000000, 0.568710, 0.008048, 0.494985,0.289875,0.278835,0.004094,0.003954,1.914894,1.887286,-0.606202,-0.674009,0.000000
130, 35810, 2.138285, 1.000000, 0.496949, 0.008615, 0.495616,0.260907,0.236042,0.004346,0.004270,1.958304,1.861455,-0.629340,-0.716405,0.000000
131, 28834, 2.127176, 1.000000, 0.473268, 0.008150, 0.543144,0.254086,0.219182,0.004133,0.004017,2.005456,1.832332,-0.678404,-0.766202,0.000000
132, 21106, 2.135317, 1.000000, 1.802551, 0.059528, 0.334170,0.954368,0.848183,0.033062,0.026466,2.030375,1.811247,-0.743562,-0.830123,0.000000
133, 20332, 2.361843, 1.000000, 1.850877, 0.017419, 0.199833,0.999161,0.851716,0.009667,0.007752,2.027678,1.794415,-0.881689,-0.931175,0.000000
134, 22202, 2.697505, 1.000000, 1.711456, 0.010747, 0.236871,0.924197,0.787259,0.005809,0.004939,2.048220,1.781236,-0.900931,-0.933780,0.000000
135, 34357, 2.374975, 1.000000, 1.276260, 0.011925, 0.190849,0.688318,0.587942,0.006419,0.005506,2.059148,1.780226,-0.927984,-0.938748,0.000000
136, 53120, 2.259959, 1.000000, 0.918674, 0.009581, 0.292244,0.495225,0.423449,0.005056,0.004525,2.056053,1.790948,-0.956098,-0.964166,0.000000
137, 64777, 2.369051, 1.000000, 0.784892, 0.008140, 0.437794,0.421153,0.363738,0.004068,0.004073,2.056219,1.797121,-0.963575,-0.975993,0.000000
138, 63537, 2.138329, 1.000000, 0.604587, 0.008288, 0.467365,0.323787,0.280800,0.004178,0.004110,2.057373,1.796750,-0.966774,-0.977314,0.000000
139, 54267, 2.082352, 1.000000, 0.539943, 0.006834, 0.492694,0.285865,0.254078,0.003470,0.003364,2.047205,1.799425,-0.971131,-0.976144,0.000000
140, 43955, 2.230486, 1.000000, 0.623282, 0.006211, 0.455944,0.324651,0.298631,0.003134,0.003077,2.046886,1.801622,-0.966372,-0.951687,0.000000
141, 40490, 2.362657, 1.000000, 0.672052, 0.005975, 0.454310,0.345411,0.326641,0.003106,0.002868,2.042013,1.818730,-0.966661,-0.927970,0.000000
142, 39480, 2.163070, 1.000000, 0.541406, 0.006707, 0.465350,0.271673,0.269732,0.003588,0.003119,2.045407,1.835153,-0.960489,-0.921076,0.000000
143, 34092, 2.105773, 1.000000, 0.471974, 0.006263, 0.530271,0.224806,0.247168,0.002953,0.003310,2.058621,1.831810,-0.957605,-0.919238,0.000000
144, 25422, 2.139171, 1.000000, 1.748617, 0.040921, 0.297184,0.864583,0.884034,0.016578,0.024342,2.073655,1.830132,-0.952687,-0.920691,0.000000
145, 25457, 2.362179, 1.000000, 1.823916, 0.015631, 0.207055,0.956377,0.867538,0.006829,0.008802,2.146783,1.799114,-1.009093,-1.020532,0.000000
146, 27222, 2.713614, 1.000000, 1.724790, 0.010832, 0.235508,0.902580,0.822211,0.004962,0.005871,2.162856,1.804984,-1.022329,-1.053545,0.000000
147, 42825, 2.357782, 1.000000, 1.253388, 0.008066, 0.169013,0.667489,0.585899,0.003770,0.004296,2.179799,1.802451,-1.052845,-1.098718,0.000000
148, 67168, 2.253335, 1.000000, 0.880598, 0.005108, 0.286982,0.469700,0.410898,0.002494,0.002613,2.194641,1.801140,-1.069389,-1.107185,0.000000
149, 81820, 2.361978, 1.000000, 0.750080, 0.003571, 0.435517,0.401695,0.348385,0.001829,0.001742,2.199001,1.799581,-1.072666,-1.101824,0.000000
150, 80049, 2.115317, 1.000000, 0.551298, 0.003434, 0.461018,0.291163,0.260135,0.001793,0.001641,2.198689,1.801561,-1.071765,-1.097499,0.000000
151, 67660, 2.073500, 1.000000, 0.476575, 0.002846, 0.504286,0.250840,0.225736,0.001464,0.001382,2.195748,1.809274,-1.071130,-1.099206,0.000000
152, 52573, 2.226390, 1.000000, 0.556701, 0.002520, 0.466627,0.290411,0.266290,0.001234,0.001287,2.192963,1.819049,-1.078815,-1.104489,0.000000
153, 46816, 2.368314, 1.000000, 0.608117, 0.002865, 0.465567,0.317661,0.290455,0.001395,0.001471,2.190032,1.823545,-1.093768,-1.109696,0.000000
154, 44230, 2.146778, 1.000000, 0.464407, 0.002985, 0.472666,0.234429,0.229978,0.001522,0.001463,2.198536,1.827661,-1.103041,-1.106218,0.000000
155, 36580, 2.098305, 1.000000, 0.386706, 0.002735, 0.556561,0.190186,0.196520,0.001351,0.001384,2.207959,1.825915,-1.109294,-1.103190,0.000000
156, 25082, 2.108205, 1.000000, 1.684675, 0.015756, 0.280640,0.862761,0.821914,0.006247,0.009509,2.206611,1.835851,-1.113795,-1.107986,0.000000
157, 24498, 2.387909, 1.000000, 1.841067, 0.004986, 0.187362,0.955188,0.885879,0.002090,0.002896,2.216733,1.839245,-1.139721,-1.155508,0.000000
158, 25472, 2.822079, 1.000000, 1.773182, 0.003768, 0.221223,0.920852,0.852330,0.001615,0.002153,2.219581,1.853114,-1.138380,-1.173812,0.000000
159, 42005, 2.376360, 1.000000, 1.252558, 0.005419, 0.147221,0.656545,0.596013,0.002487,0.002932,2.243344,1.860000,-1.145617,-1.174250,0.000000
160, 67484, 2.266626, 1.000000, 0.867458, 0.004330, 0.287550,0.454287,0.413172,0.002163,0.002167,2.256865,1.857237,-1.153605,-1.175466,0.000000
161, 81779, 2.386627, 1.000000, 0.751588, 0.003829, 0.447218,0.392676,0.358912,0.001952,0.001877,2.254119,1.860555,-1.155100,-1.173979,0.000000
162, 78571, 2.092884, 1.000000, 0.539714, 0.003863, 0.467641,0.273800,0.265914,0.001948,0.001916,2.256534,1.859118,-1.157272,-1.174366,0.000000
