time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
73, 39614, 2.403620, 1.000000, 1.660095, 0.000000, 0.167390,0.849203,0.810892,0.000000,0.000000,1.556584,1.450781,0.055052,-0.033139,0.000000
74, 45591, 2.676318, 1.000000, 1.451593, 0.000000, 0.233401,0.743915,0.707678,0.000000,0.000000,1.570627,1.458886,0.063411,-0.038272,0.000000
75, 66674, 2.406830, 1.000000, 1.046755, 0.000000, 0.192039,0.533905,0.512850,0.000000,0.000000,1.583519,1.466940,0.052939,-0.029270,0.000000
76, 97899, 2.306857, 1.000000, 0.731443, 0.000000, 0.303854,0.371319,0.360124,0.000000,0.000000,1.592939,1.467759,0.047866,-0.015824,0.000000
77, 114071, 2.405966, 1.000000, 0.612711, 0.000000, 0.454515,0.308172,0.304539,0.000000,0.000000,1.596424,1.466233,0.049274,-0.007413,0.000000
78, 106270, 2.138581, 1.000000, 0.427891, 0.000000, 0.491173,0.215475,0.212416,0.000000,0.000000,1.601480,1.466623,0.053524,-0.006019,0.000000
79, 82753, 2.032627, 1.000000, 0.335718, 0.000000, 0.550614,0.166627,0.169090,0.000000,0.000000,1.603729,1.476122,0.055066,-0.001307,0.000000
80, 54676, 2.196796, 1.000000, 0.420836, 0.000000, 0.538115,0.207419,0.213417,0.000000,0.000000,1.613498,1.489081,0.049560,0.004012,0.000000
81, 40269, 2.373836, 1.000000, 0.527276, 0.000000, 0.501453,0.255693,0.271583,0.000000,0.000000,1.629512,1.495916,0.032421,0.012171,0.000000
82, 34489, 2.141117, 1.000000, 0.414644, 0.000000, 0.485343,0.202690,0.211954,0.000000,0.000000,1.618054,1.484686,0.010864,0.026409,0.000000
83, 26875, 2.105005, 1.000000, 0.356914, 0.000000, 0.569340,0.174351,0.182562,0.000000,0.000000,1.602970,1.470374,0.000453,0.039975,0.000000
84, 17566, 2.135147, 1.000000, 1.621989, 0.000000, 0.227997,0.804719,0.817271,0.000000,0.000000,1.601460,1.453600,-0.012702,0.049913,0.000000
85, 18001, 2.413866, 1.000000, 1.806036, 0.000000, 0.157547,0.889459,0.916576,0.000000,0.000000,1.603622,1.471547,-0.033061,0.057110,0.000000
86, 18932, 2.877509, 1.000000, 1.722453, 0.000000, 0.211705,0.844007,0.878446,0.000000,0.000000,1.604071,1.484690,-0.052203,0.055601,0.000000
87, 31436, 2.403995, 1.000000, 1.255826, 0.000000, 0.122439,0.616790,0.639036,0.000000,0.000000,1.634827,1.501026,-0.020372,0.041721,0.000000
88, 50906, 2.293050, 1.000000, 0.901200, 0.000000, 0.261894,0.442684,0.458516,0.000000,0.000000,1.640426,1.501682,0.002281,0.035676,0.000000
89, 61990, 2.427262, 1.000000, 0.805353, 0.000000, 0.427004,0.396106,0.409247,0.000000,0.000000,1.635815,1.502491,0.012811,0.028756,0.000000
90, 59622, 2.138523, 1.000000, 0.620522, 0.000000, 0.437104,0.306449,0.314072,0.000000,0.000000,1.637425,1.506934,0.019833,0.021637,0.000000
91, 51288, 2.118507, 1.000000, 0.592936, 0.000000, 0.460654,0.295695,0.297241,0.000000,0.000000,1.634845,1.530007,0.032441,0.004820,0.000000
92, 43320, 2.313873, 1.000000, 0.727947, 0.000000, 0.391390,0.364434,0.363513,0.000000,0.000000,1.638220,1.569633,0.062638,-0.020056,0.000000
93, 44132, 2.465762, 1.000000, 0.778604, 0.000000, 0.404355,0.392989,0.385615,0.000000,0.000000,1.645906,1.593007,0.093449,-0.037481,0.000000
